source_frame,timestamp_seconds,detected,class_name,confidence,x_center,y_center,width,height,x_min,y_min,x_max,y_max
1004,16.750067,True,Squash-Line-Calling,0.570041,619.000,669.000,10.000,10.000,614.000,664.000,624.000,674.000
1005,16.766750,True,Squash-Line-Calling,0.624025,618.000,690.000,8.000,8.000,614.000,686.000,622.000,694.000
1006,16.783433,True,Squash-Line-Calling,0.497915,618.000,712.000,8.000,8.000,614.000,708.000,622.000,716.000
1007,16.800117,True,Squash-Line-Calling,0.591369,618.000,735.000,8.000,6.000,614.000,732.000,622.000,738.000
1008,16.816800,True,Squash-Line-Calling,0.586481,618.000,758.000,8.000,8.000,614.000,754.000,622.000,762.000
1009,16.833483,True,Squash-Line-Calling,0.625167,616.000,759.000,8.000,10.000,612.000,754.000,620.000,764.000
1010,16.850167,True,Squash-Line-Calling,0.554830,616.000,746.000,8.000,8.000,612.000,742.000,620.000,750.000
1011,16.866850,True,Squash-Line-Calling,0.634185,614.000,734.000,8.000,8.000,610.000,730.000,618.000,738.000
1012,16.883533,True,Squash-Line-Calling,0.626317,612.000,724.000,8.000,8.000,608.000,720.000,616.000,728.000
1013,16.900217,True,Squash-Line-Calling,0.573143,612.000,712.000,8.000,8.000,608.000,708.000,616.000,716.000
1014,16.916900,True,Squash-Line-Calling,0.479378,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1015,16.933583,True,Squash-Line-Calling,0.689845,610.000,691.000,8.000,10.000,606.000,686.000,614.000,696.000
1016,16.950267,True,Squash-Line-Calling,0.663079,608.000,682.000,8.000,8.000,604.000,678.000,612.000,686.000
1017,16.966950,True,Squash-Line-Calling,0.479539,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1018,16.983633,True,Squash-Line-Calling,0.545654,606.000,664.000,8.000,8.000,602.000,660.000,610.000,668.000
1019,17.000317,True,Squash-Line-Calling,0.482107,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1020,17.017000,True,Squash-Line-Calling,0.481481,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1021,17.033683,True,Squash-Line-Calling,0.485390,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
